  5    Per, ,2.19144287,57.64554793,781.25,B5Ia        ,0.298
  5    PsA, ,21.48436939,-31.23853096,115.6069364,A1V         ,0.036
  5    Psc, ,23.14467811,2.12761798,85.91065292,G8IV        ,0.908
  5    Pup, ,7.79910614,-12.19289276,30.24803388,F5+...      ,0.478
  5    Ser, ,15.32182775,1.76665611,24.71576866,F8III-IV    ,0.54
  5    Tau, ,3.51454638,12.93668186,110.4972376,K0II-III... ,1.112
  5    Tri, ,2.19027739,31.52642246,147.9289941,A1m         ,0.112
  5    UMa, ,8.88960274,61.96221364,87.33624454,F2III       ,0.305
  5    UMi, ,14.45875625,75.69593921,105.7082452,K4III       ,1.431
  5    Vul, ,19.43701223,20.09782036,66.93440428,A0V         ,-0.006
  5Alp Cep,Alderamin,21.30960598,62.58545529,14.96110114,A7IV-V      ,0.257
  5Alp CrB,Alphecca,15.57810819,26.71491041,22.90950745,A0V         ,0.032
  5Alp Sge, ,19.66827292,18.01393839,145.137881,G0II        ,0.777
  5Alp1Cap, ,20.29412669,-12.50821403,210.5263158,G3Ib        ,0.928
  5Bet Vir,Zawijah,11.8448017,1.76537705,10.90037061,F8V         ,0.518
  5Chi Lup, ,15.84931715,-33.62710488,63.0517024,B9.5III-IV  ,-0.045
  5Eps2Lyr, ,18.73965995,39.61259557,49.16420846,A8Vn        ,0.18
  5Eta CMi, ,7.46724352,6.94207694,107.7586207,F0III       ,0.221
  5Gam Equ, ,21.17235307,10.13194861,35.23608175,F0p         ,0.262
  5Gam Mon, ,6.24759346,-6.27472737,197.6284585,K3III       ,1.319
  5Gam2Ari, ,1.892157,19.29409264,62.6566416,A1p Si      ,-0.047
  5Iot Del, ,20.63030446,11.37769664,54.34782609,A2V         ,0.05
  5Kap Dra, ,12.55806736,69.78820992,152.6717557,B6IIIp      ,-0.116
  5Mu  Lep, ,5.2155203,-16.20542901,56.52911249,B9IV: HgMn  ,-0.11
  5Rho Oph, ,16.42642254,-23.44711764,120.9189843,B2V         ,0.227
  5Rho Sco, ,15.94807962,-29.21401221,125.4705144,B2IV/V      ,-0.199
  5Sig Hya, ,8.64595799,3.34147477,108.1081081,K2III       ,1.216
  5Tau Cas, ,23.78427407,58.65185164,52.96610169,K1III       ,1.122
  5The Cen, ,14.11147907,-36.36869575,18.68460389,K0IIIb      ,1.011
  5Ups Boo, ,13.82463829,15.79780583,75.24454477,K5IIIvar    ,1.52
  5Xi  Leo, ,9.5324423,11.3000307,73.15288954,K0IIIvar    ,1.046
  5Xi 2CMa, ,6.5842722,-22.96483318,126.2626263,A0III       ,-0.035
  5Zet Crv, ,12.3426974,-22.21583387,118.0637544,B8V         ,-0.09
  6    And, ,23.17426765,43.54473662,28.25656965,F5IV        ,0.45
  6    Aur, ,5.00644854,39.6546596,381.6793893,K4Iab:      ,1.677
  6    Boo, ,13.82856109,21.26406422,112.8668172,K4III       ,1.432
  6    Cas, ,23.81393746,62.21451996,5000,A3Ia comp   ,0.67
  6    Cep, ,21.32283696,64.87184231,331.1258278,B3IVe       ,-0.045
  6    Cet, ,0.18775227,-15.46732287,18.88930865,F5V         ,0.487
  6    CMi, ,7.49660613,12.00661101,171.8213058,K2III       ,1.276
  6    Com, ,12.26673192,14.89914477,60.64281383,A3V         ,0.068
  6    Crv, ,12.38933327,-24.84062116,96.89922481,K1III       ,1.153
  6    CVn, ,12.43083253,39.01869867,69.68641115,G8III-IV    ,0.955
  6    Dra, ,12.57890701,70.02177318,167.5041876,K2III       ,1.312
  6    Equ, ,21.1753651,10.04887979,146.8428781,A2Vs        ,0.022
  6    Eri, ,2.96824664,-23.60613828,200.4008016,K2III       ,1.334
  6    Gem, ,6.20530526,22.90851943,1315.789474,M1Ia-ab     ,2.197
  6    Hya, ,8.66708871,-12.47537441,128.5347044,K3III       ,1.415
  6    Lac, ,22.50812822,43.12338985,420.1680672,B2IV        ,-0.086
  6    Leo, ,9.53266183,9.7157982,147.9289941,K3III       ,1.364
  6    Lyn, ,6.51309481,58.16345682,56.9476082,K0IV        ,0.934
  6    Mon, ,6.29309135,-10.72499517,335.5704698,F0e...      ,0.364
  6    Ori, ,4.9130296,11.42597336,73.85524372,A3V         ,0.121
  6    PsA, ,21.53738196,-33.94461293,126.2626263,A2V         ,0.051
  6    Pup, ,7.82810226,-17.228123,77.7000777,K3III       ,1.282
  6    Ser, ,15.35056133,0.71558981,74.73841555,K3III       ,1.191
  6    Sex, ,9.85389556,-4.24328092,61.31207848,A8III       ,0.171
  6    Sgr, ,18.02308954,-17.15685222,568.1818182,K2III       ,1.763
  6    Tau, ,3.54331386,9.37355768,108.9324619,B9IV        ,-0.072
  6    Tri, ,2.20620108,30.30321507,93.6329588,F5V comp SB ,0.77
  6    UMa, ,8.94374632,64.60403054,94.42870633,G6III       ,0.877
  6    Vir, ,11.91754209,8.44390534,51.41388175,K0III:      ,0.937
  6Alp Vul, ,19.4784475,24.66516482,90.90909091,M0 comp     ,1.502
  6Alp2Cap, ,20.30089401,-12.54485877,33.32222592,G6/G8III    ,0.883
  6Bet Ari,Sheratan,1.91065251,20.80829949,18.26817684,A5V...      ,0.165
  6Bet Del,Rotanev,20.62579715,14.59520289,29.8596596,F5IV        ,0.425
  6Bet Sge, ,19.68414825,17.47612356,143.0615165,G8II        ,1.041
  6Bet1Cyg,Albireo,19.51202368,27.9596948,118.2033097,K3II+...    ,1.088
  6Bet2Cyg, ,19.51261019,27.9652789,115.3402537,B8V         ,-0.095
  6Gam Psc, ,23.28597045,3.28224524,40.12841091,G7III       ,0.916
  6Lam Lep, ,5.32625721,-13.17677698,330.0330033,B0.5IV      ,-0.235
  6Mu  Aqr, ,20.87755716,-8.98323782,47.59638267,A3m         ,0.325
  6Mu  CrB, ,15.58747225,39.01004619,175.1313485,M2III       ,1.65
  6Nu 1CMa, ,6.60634935,-18.65994454,84.81764207,G8/K0III+.. ,0.848
  6Pi  Sco, ,15.98086685,-26.1140428,140.8450704,B1V + B2V   ,-0.18
  6Ups Her, ,16.0466253,46.03685378,115.2073733,B9III       ,-0.094
  6Zet1Lyr, ,18.7462044,37.60505025,47.10315591,Am          ,0.192
  7    And, ,23.20914525,49.40597489,24.4977952,F0V         ,0.302
  7    Aqr, ,20.94834162,-9.69751669,184.501845,K5III       ,1.474
  7    Ari, ,1.93084223,23.57734317,160,K1III       ,1.185
  7    Boo, ,13.88693089,17.93285548,209.6436059,G5III       ,0.845
  7    Cam, ,4.95478345,53.75208289,115.2073733,A1V         ,-0.017
  7    Cep, ,21.46282148,66.80914613,236.4066194,B7V         ,-0.099
  7    Cet, ,0.24400908,-18.93268628,151.0574018,M1III       ,1.64
  7    Com, ,12.27237644,23.94542332,76.2195122,K0III       ,0.957
  7    CVn, ,12.50086214,51.53556985,45.14672686,F7V         ,0.536
  7    Dra, ,12.79287259,66.79031573,238.6634845,K5III       ,1.567
  7    Eri, ,3.01413206,-2.87864142,239.8081535,M2III       ,1.751
  7    Leo, ,9.59803025,14.3795934,156.4945227,A1V         ,0.027
  7    LMi, ,9.51200929,33.65582773,157.9778831,G8III:      ,1.032
  7    Lyn, ,6.57577676,55.35302921,476.1904762,K0III:      ,1.554
  7    Mon, ,6.32855581,-7.82291023,252.5252525,B2.5V       ,-0.177
  7    Peg, ,21.70429027,5.68015144,160,M2III       ,1.653
  7    Per, ,2.30127764,57.51632574,217.8649237,G7III       ,1.039
  7    PsA, ,21.61354145,-33.04789185,72.6744186,A5V         ,0.226
  7    Psc, ,23.33903807,5.38145156,104.6025105,K2III       ,1.204
  7    Ser, ,15.37312195,12.56753162,136.425648,A0V         ,-0.008
  7    Sex, ,9.87007532,2.4538989,321.5434084,A0Vs        ,-0.04
  7    Sgr, ,18.04752718,-24.28242475,338.9830508,F2/F3II/III ,0.495
  7    Tau, ,3.574062,24.46447543,159.2356688,A3V         ,0.123
  7    Tri, ,2.26563753,33.35897589,89.84725966,A0V         ,-0.004
  7    Vir, ,11.99914546,3.65521716,84.74576271,A1V         ,-0.001
  7    Vul, ,19.48913785,20.27977762,233.1002331,B5Vn        ,-0.097
  7Alp Crt, ,10.9963191,-18.29909723,53.44735436,K1III       ,1.079
  7Alp Lac, ,22.52149326,50.28244976,31.38731952,A1V         ,0.031
  7Bet UMi,Kocab,14.84510983,74.15547596,38.77471888,K4IIIvar    ,1.465
  7Chi Oph, ,16.45039952,-18.45619698,149.9250375,B2Vne       ,0.217
  7Del Crv, ,12.4977731,-16.51509397,26.94691458,B9.5V       ,-0.012
  7Del Equ, ,21.24133058,10.00771855,18.4808723,F5V+...     ,0.529
  7Del Sco, ,16.00555881,-22.62162024,123.1527094,B0.2IV      ,-0.117
  7Del Sge, ,19.78979589,18.53425912,137.3626374,M2II + B6   ,1.313
  7Del1CMi, ,7.53498615,1.91448227,241.5458937,F0III       ,0.23
  7Eps Aur, ,5.032815,43.82331397,625,F0Ia        ,0.537
  7Eta Gem, ,6.2479713,22.50682376,107.0663812,M3III       ,1.6
  7Eta Hya, ,8.72041287,3.39866539,143.0615165,B3V...      ,-0.192
  7Iot1Cyg, ,19.45721404,52.32050263,110.864745,A1V         ,-0.002
  7Kap Del, ,20.65210902,10.08615196,30.05710851,G5IV+...    ,0.702
  7Kap Her, ,16.13471381,17.05445306,144.5086705,K1III       ,1.14
  7Mu  Lib, ,14.82196971,-14.14898587,72.15007215,Ap          ,0.066
  7Nu  Lep, ,5.3330641,-12.31560456,101.7293998,B7/B8V      ,-0.104
  7Nu 2CMa, ,6.61138858,-19.25570928,19.83733386,K1III+...   ,1.037
  7Pi 1Ori, ,4.91491781,10.15114511,36.98224852,A0V         ,0.085
  7Rho Cas, ,23.90639925,57.49939052,3571.428571,F8Iavar     ,1.19
  7Sig Cap, ,20.32322201,-19.1185068,213.6752137,K2III       ,1.394
  7Xi  Pup, ,7.82157187,-24.85978401,413.2231405,G6Ia        ,1.218
  7Zet1CrB, ,15.65630105,36.63582763,145.137881,B7V+...     ,-0.103
  7Zet2Lyr, ,18.74671939,37.59456466,46.04051565,F0IVvar     ,0.285
  8    And, ,23.29572675,49.01528336,200.8032129,M2III       ,1.668
  8    Aql, ,18.85615478,-3.3178048,84.74576271,F2III       ,0.299
  8    Cam, ,4.99620591,53.15547819,235.2941176,K4III       ,1.462
  8    Cnc, ,8.08458605,13.11837053,64.55777921,A1V         ,0.018
  8    Com, ,12.32200026,23.03469539,87.48906387,A8m         ,0.177
  8    Cyg, ,19.52953362,34.45297707,192.3076923,B3IV        ,-0.15
  8    Dra, ,12.92459864,65.43854743,28.84338044,A5n         ,0.303
  8    Gem, ,6.27195959,23.97004771,133.6898396,G8III       ,0.897
  8    Her, ,16.14628951,17.20571235,112.6126126,A0Vnn       ,-0.003
  8    Lac, ,22.59780621,39.62816044,77.3993808,B2V         ,-0.148
  8    Leo, ,9.61738629,16.43795912,292.3976608,K1III       ,1.223
  8    Lep, ,5.39170995,-13.92734983,555.5555556,B2IV        ,-0.219
  8    LMi, ,9.52568045,35.10350902,133.6898396,M1III       ,1.543
  8    Lyn, ,6.62823339,61.48190031,53.13496281,G8IV-V      ,0.899
  8    Per, ,2.29995026,57.89980835,116.1440186,K3III       ,1.175
  8    PsA, ,21.60302888,-26.17145712,53.85029618,A7/A8IV     ,0.234
  8    Pup, ,7.8613569,-12.81939332,74.79431563,F3IV        ,0.384
  8    Ser, ,15.39546282,-1.02231511,54.94505495,F0V         ,0.264
  8    Vul, ,19.48252154,24.76868131,148.3679525,K0III       ,1.023
  8Alp Equ, ,21.26372131,5.2480739,57.11022273,G0III+...   ,0.549
  8Alp1Lib, ,14.84479547,-15.99709226,23.66303833,F3V         ,0.401
  8Bet Cep,Alphirk,21.47765973,70.56069481,182.4817518,B2IIIv SB   ,-0.201
  8Bet CVn, ,12.5625257,41.35676779,8.371002846,G0V         ,0.588
  8Bet1Sco, ,16.0906208,-19.80539286,162.601626,B0.5V       ,-0.065
  8Bet2Sco, ,16.09071534,-19.80184191,347.2222222,B2V         ,-0.024
  8Del Tri, ,2.28400489,34.22482985,10.84598698,G0V         ,0.607
  8Del2CMi, ,7.5532431,3.29027472,42.66211604,F2V         ,0.321
  8Eps Mon, ,6.39613824,4.59283881,39.38558488,A5IV        ,0.215
  8Eps Peg,Eniph,21.73642787,9.87500791,206.185567,K2Ibvar     ,1.52
  8Eta Boo,Muphid,13.91142116,18.39858742,11.34172621,G0IV        ,0.58
  8Eta Crv, ,12.53457909,-16.19586556,18.20830299,F2V         ,0.388
  8Gam CrB, ,15.71239951,26.29551419,44.48398577,A1Vs        ,0.02
  8Gam Sex, ,9.8751308,-8.10491559,80.19246191,A2V         ,0.038
  8Iot Ari, ,1.95584261,17.8175894,202.020202,K1p...      ,0.921
  8Iot Cet, ,0.32380084,-8.82382948,88.80994671,K2III       ,1.214
  8Kap Psc, ,23.44886258,1.25583758,49.70178926,A0p         ,0.036
  8Nu  Cap, ,20.34439076,-12.75904403,83.47245409,B9IV        ,-0.047
  8Nu 1Lyr, ,18.82942019,32.81283298,309.5975232,B3IV        ,-0.154
  8Nu 3CMa, ,6.6315072,-18.23745713,142.2475107,K0II/III    ,1.137
  8Phi Oph, ,16.51899859,-16.61264015,64.39150032,G8/K0III    ,0.924
  8Pi  Vir, ,12.01455285,6.61439464,109.1703057,A5V         ,0.122
  8Pi 5Ori, ,4.90419323,2.44067149,411.5226337,B2III SB    ,-0.179
  8Rho UMa, ,9.04242386,67.62957486,88.10572687,M3III       ,1.542
  8Rho1Eri, ,3.01943516,-7.66283629,93.37068161,K0II        ,1.043
  8Sig Cas, ,23.98348048,55.75494069,467.2897196,B1V...      ,-0.071
  8The Del, ,20.64555131,13.31512567,400,K3Ib        ,1.509
  8Zet Aur, ,5.04130001,41.07588953,241.5458937,K4II comp   ,1.154
  8Zet Sge, ,19.81629133,19.14197806,100.1001001,A3V         ,0.095
  9    And, ,23.30648102,41.77370255,144.9275362,A7m         ,0.215
  9    Aur, ,5.11129396,51.59814314,26.21919245,F0V         ,0.343
  9    Boo, ,13.94282293,27.49219844,198.8071571,K3IIIvar    ,1.441
  9    Cas, ,0.07046214,62.2876646,1123.595506,A1III       ,0.274
  9    Cep, ,21.63200744,62.08194667,1388.888889,B2Ib        ,0.246
  9    Cet, ,0.38098693,-12.20958506,20.38735984,G3V         ,0.659
  9    Com, ,12.32490584,28.15722194,49.70178926,F8Vs        ,0.523
  9    CVn, ,12.64619336,40.87469516,65.48788474,A7Vn        ,0.204
  9    Cyg, ,19.58081072,29.46291111,165.0165017,A0V+...     ,0.581
  9    Dra, ,12.99868775,66.59730755,176.9911504,K2III       ,1.282
  9    Equ, ,21.35133348,7.3545461,324.6753247,M2III       ,1.663
  9    Gem, ,6.28297373,23.74091563,641.025641,B3Ia        ,0.446
  9    Her, ,16.22094671,5.0210989,130.2083333,K5III       ,1.472
  9    Hya, ,8.69537054,-15.94314865,62.57822278,K0IIICN...  ,1.063
  9    Lac, ,22.62290716,51.54537399,52.77044855,A8IV        ,0.254
  9    LMi, ,9.55842602,36.48703015,127.064803,K4III:      ,1.264
  9    Peg, ,21.74185847,17.35004352,276.2430939,G5Ib        ,1.161
  9    Per, ,2.37262059,55.84565637,628.9308176,A2Ia        ,0.369
  9    Psc, ,23.45410145,1.12268705,124.8439451,G7III       ,1.013
  9    Pup, ,7.86287326,-13.89719057,16.67222407,G2V         ,0.6
  9    Sge, ,19.87271251,18.67190024,4347.826087,O8e         ,-0.031
  9    Sgr, ,18.0645679,-24.36072589,1515.151515,O6          ,0.031
  9    Vul, ,19.57635776,19.77339742,186.5671642,B8IIIn      ,-0.093
  9Alp Cam, ,4.90083628,66.34266029,2127.659574,O9.5Ia SB:  ,-0.008
  9Alp CMa,Sirius,6.7525694,-16.71314306,2.637061259,A0m...      ,0.009
  9Alp Del,Svalocin,20.66062626,15.9120527,73.80073801,B9V         ,-0.057
  9Alp2Lib, ,14.84799369,-16.04161047,23.66863905,A3IV        ,0.147
  9Bet Cap, ,20.35017956,-14.78140119,105.4852321,A5:n        ,0.79
  9Bet Crv, ,12.57312057,-23.39662306,42.84490146,G5II        ,0.893
  9Bet Lep,Nihal,5.47075731,-20.75923214,48.80429478,G5II        ,0.807
  9Del3CMi, ,7.57108168,3.37173632,207.4688797,A0Vnn       ,-0.018
  9Gam Tri, ,2.28856547,33.84732099,36.06202669,A1Vnn       ,0.019
  9Iot PsA, ,21.74910772,-33.02555306,62.77463905,B9.5V       ,-0.053
  9Iot UMa,Talitha,8.98689965,48.04234956,14.63700234,A7IV        ,0.223
  9Lam Ari, ,1.96549317,23.5960961,40.83299306,F0V         ,0.29
  9Mu 1Cnc, ,8.10511097,22.63551163,191.9385797,M3III       ,1.652
  9Nu 2Lyr, ,18.83136802,32.55108873,72.99270073,A3V         ,0.1
  9Ome Oph, ,16.53560738,-21.46647783,53.59056806,Ap          ,0.13
  9Ome1Sco, ,16.11345346,-20.66913479,129.8701299,B1V         ,-0.046
  9Omi Vir, ,12.08685266,8.73284563,52.41090147,G8III       ,0.967
  9Omi2Ori, ,4.93953363,13.51457755,51.92107996,K2III       ,1.158
  9Pi  CrB, ,15.73314456,32.51582804,76.27765065,G9III:      ,1.076
  9Rho2Eri, ,3.04507202,-7.68546315,79.0513834,K0II-III    ,0.941
  9Tau1Ser, ,15.42983476,15.42805438,281.6901408,M1III       ,1.65
 10    And, ,23.33121699,42.07803394,166.3893511,M0III       ,1.512
 10    Aql, ,18.97970098,13.90677273,74.34944238,F0spe...    ,0.251
 10    Ari, ,2.06090623,25.93544879,52.91005291,F8IV        ,0.537
 10    Boo, ,13.97748021,21.69632104,147.275405,A0Vs        ,-0.002
 10    Cas, ,0.10736857,64.19616859,301.2048193,B9III       ,-0.023
 10    Cet, ,0.4437148,-0.04953631,149.0312966,G8III       ,0.893
 10    CMa, ,6.74124138,-31.07053787,800,B2V         ,-0.127
 10    CVn, ,12.74991006,39.27857766,17.37015807,G0V         ,0.557
 10    Del, ,20.68783711,14.58287886,149.7005988,K4III:      ,1.235
 10    Dra, ,13.85720488,64.72328281,120.0480192,M3III       ,1.572
 10    Her, ,16.19390255,23.49482992,173.6111111,M4IIIa      ,1.519
 10    Hya, ,8.7503553,5.68059675,63.37135615,A6V         ,0.2
 10    Lac, ,22.65435525,39.05028301,324.6753247,O9V         ,-0.207
 10    Leo, ,9.6201968,6.83577519,69.20415225,K1IIIvar    ,1.051
 10    Lep, ,5.51878434,-20.86355455,83.33333333,A0V         ,0.012
 10    LMi, ,9.57038249,36.39761338,53.99568035,G8III       ,0.914
 10    Mon, ,6.46599222,-4.76214677,414.9377593,B2V         ,-0.175
 10    Per, ,2.42111921,56.60982421,1086.956522,B2Ia        ,0.249
 10    Pup, ,7.87191203,-14.84617833,363.6363636,F2IV/V      ,0.368
 10    Ser, ,15.47730179,1.84216258,37.48125937,A8IV        ,0.245
 10    Sge, ,19.93368426,16.6348159,1315.789474,G5Ibv SB    ,0.903
 10    Tau, ,3.61458859,0.40283316,13.71930306,F9V         ,0.575
 10    Tri, ,2.31583022,28.64267411,107.4113856,A2V         ,0.037
 10    Vir, ,12.16146813,1.89832789,83.7520938,K3III       ,1.12
 10    Vul, ,19.72858823,25.77187257,109.2896175,G8III       ,0.939
 10Alp CMi,Procyon,7.65514946,5.22750767,3.497359494,F5IV-V      ,0.432
 10Bet Cam, ,5.05697146,60.44228144,305.8103976,G0Ib        ,0.921
 10Bet Equ, ,21.38155049,6.81111338,110.3752759,A3V         ,0.064
 10Bet Lyr,Sheliak,18.83466497,33.36267788,270.2702703,A8:V comp SB,0.003
 10Del CrB, ,15.82658278,26.06854936,50.73566717,G5III-IV    ,0.794
 10Eta Aur, ,5.10857473,41.23464074,67.24949563,B3V         ,-0.148
 10Gam2Sgr, ,18.09681239,-30.42365007,29.46375958,K0III       ,0.981
 10Iot2Cyg, ,19.49509425,51.72946747,37.5516335,A5Vn        ,0.148
 10Kap Peg, ,21.7440845,25.64500284,35.2858151,F5IV        ,0.425
 10Lam Oph, ,16.51523367,1.98410056,50.94243505,A2V         ,0.022
 10Mu 2Cnc, ,8.12940034,21.58197937,23.33177788,G2IV        ,0.642
 10Nu  Cep, ,21.75748035,61.12081043,1562.5,A2Iavar     ,0.474
 10Ome2Sco, ,16.1234167,-20.8686541,81.16883117,G6/G8III    ,0.831
 10Pi  Cap, ,20.4553343,-18.21169433,204.0816327,B4V         ,-0.049
 10Pi 6Ori, ,4.97580635,1.71403506,292.3976608,K2IIvar     ,1.369
 10Rho3Eri, ,3.07124367,-7.60089934,43.06632214,A8V         ,0.193
 10The PsA, ,21.79560369,-30.89830582,103.8421599,A1V         ,0.042
 10The Psc, ,23.46615772,6.37909727,48.68549172,K1III       ,1.062
 11    And, ,23.32494109,48.62519601,100.5025126,K0III       ,1.014
 11    Aql, ,18.98492467,13.62254853,47.64173416,F8V         ,0.573
 11    Aqr, ,21.00939228,-4.72992404,26.45502646,G1V         ,0.635
 11    Ari, ,2.11367304,25.70458883,355.8718861,B9IV-Vn     ,-0.03
 11    Boo, ,14.01959243,27.38654762,104.2752868,A7III       ,0.193
 11    Cam, ,5.10234992,58.97239085,205.7613169,B2.5Ve      ,-0.08
 11    Cep, ,21.69863224,71.31118695,53.9083558,K0III       ,1.108
 11    CMa, ,6.78085938,-14.42599569,196.8503937,B8/B9III    ,-0.024
 11    CMi, ,7.77117196,10.76831128,95.78544061,A1Vnn       ,0.018
 11    Com, ,12.34530365,17.79265307,110.619469,G8III       ,1.01
 11    CVn, ,12.8116276,48.4668121,142.0454545,A6m         ,0.195
 11    Cyg, ,19.59675039,36.9445432,226.2443439,B8Vn        ,-0.08
 11    Lac, ,22.67521732,44.27628068,92.50693802,K3III       ,1.318
 11    Lib, ,14.85028336,-2.29884995,66.26905235,G8...       ,0.988
 11    LMi, ,9.59445206,35.81076694,11.17942985,G8IV-V      ,0.77
 11    Lyn, ,6.62733303,56.85750718,98.81422925,A2V         ,0.006
 11    Ori, ,5.07614954,15.40418059,122.6993865,A0p Si      ,-0.064
 11    Peg, ,21.78721066,2.68613092,143.2664756,A1V         ,0.012
 11    Per, ,2.71744518,55.10607111,128.8659794,B7IIIp...   ,-0.11
 11    Pup, ,7.94765507,-22.88014849,154.0832049,F7/F8II     ,0.718
 11    Sco, ,16.12678906,-12.74534315,130.5483029,B9V         ,0.018
 11    Ser, ,15.54942996,-1.18629929,82.91873964,K0III       ,1.092
 11    Sge, ,19.96262183,16.78911537,124.0694789,B9III       ,-0.048
 11    Sgr, ,18.19536888,-23.70116777,74.90636704,K0III       ,1.055
 11    Tau, ,3.67952872,25.32952639,160.2564103,A2IV        ,0.097
 11    Tri, ,2.4577189,31.80134872,87.79631255,K1III:      ,1.114
 11    UMi, ,15.2849671,71.82387844,119.474313,K4III       ,1.369
 11    Vir, ,12.16764211,5.80696343,43.84042087,Am          ,0.352
 11Alp Dra,Thuban,14.07317389,64.37580873,94.6969697,A0III SB    ,-0.049
 11Alp Lep,Arneb,5.54550386,-17.82229227,393.7007874,F0Ib        ,0.211
 11Bet Cas,Caph,0.15280269,59.15021814,16.69727834,F2III-IV    ,0.38
 11Bet Crt, ,11.19430174,-22.82560642,81.56606852,A1V         ,0.025
 11Bet Mon, ,6.48029836,-7.03305042,211.8644068,B3Ve        ,-0.113
 11Del Del, ,20.72431825,15.07468224,62.38303182,A7IIIp d Del,0.302
 11Del1Lyr, ,18.89543292,36.97172755,331.1258278,B2.5V       ,-0.138
 11Eps Hya, ,8.77962395,6.41890691,41.44218815,G0III-IV    ,0.685
 11Kap CrB, ,15.85387148,35.65822638,31.12356054,K0III-IV    ,0.996
 11Mu  Aur, ,5.22381432,38.48467394,49.80079681,A4m         ,0.189
 11Phi Her, ,16.14616647,44.93481883,70.07708479,B9MNp...    ,-0.045
 11Rho Cap, ,20.48100657,-17.81366828,30.26634383,F3V         ,0.386
 11Sig1UMa, ,9.13987031,66.87333335,152.9051988,K5III       ,1.514
 11Tau3Eri, ,3.03988697,-23.62433613,26.42007926,A4V         ,0.163
 12    And, ,23.34810241,38.18247497,42.39084358,F5V         ,0.468
 12    Aql, ,19.02801149,-5.73901832,45.55808656,K1IIIvar    ,1.079
 12    Aqr, ,21.06797567,-5.82304908,165.8374793,G4          ,0.683
 12    Boo, ,14.17331901,25.09182293,36.6703337,F9IVw       ,0.541
 12    Cam, ,5.10337204,59.02140336,191.5708812,K0III       ,1.112
 12    Cas, ,0.41319127,61.83106347,234.1920375,B9III       ,0.008
 12    Cep, ,21.79036317,60.69269363,143.2664756,M1III       ,1.575
 12    Cet, ,0.50065357,-3.95729662,261.7801047,M0III       ,1.545
 12    CMa, ,6.78374794,-21.01541689,204.9180328,B7II/III    ,-0.159
 12    Cnc, ,8.14512332,13.64094892,85.32423208,F3V         ,0.48
 12    Com, ,12.37508865,25.84618178,83.82229673,F8:p...     ,0.515
 12    Hya, ,8.77292429,-13.54770494,69.54102921,G8III       ,0.9
 12    Lac, ,22.69129208,40.22546314,427.3504274,B2IIIv SB   ,-0.137
 12    Lep, ,5.70387732,-22.37373687,234.741784,A2/A3V      ,0.08
 12    Lib, ,14.9055934,-24.64213517,117.9245283,K2/K3III    ,1.336
 12    Lyn, ,6.77059796,59.44169108,70.12622721,A3V         ,0.084
 12    Mon, ,6.53867391,4.85599529,158.7301587,K0V         ,0.997
 12    Oph, ,16.6058843,-2.32383592,9.778038525,K2V         ,0.827
 12    Peg, ,21.76787738,22.94888549,346.0207612,K0Ib        ,1.381
 12    Per, ,2.7041469,40.19438688,24.67917078,F9V         ,0.582
 12    Pup, ,7.9849229,-23.31040264,240.9638554,G8II        ,1.111
 12    Sco, ,16.20445968,-28.4172057,91.40767824,B9V         ,0.012
 12    Sex, ,9.99531063,3.38474767,74.019245,F0V         ,0.288
 12    Tau, ,3.66420657,3.05684307,122.8501229,G6III:      ,0.931
 12    Tri, ,2.46944176,29.66953828,47.59638267,F0III       ,0.311
 12    Vir, ,12.22388735,10.26236039,49.55401388,A2m         ,0.262
 12    Vul, ,19.85113712,22.61008676,189.7533207,B2.5V       ,-0.153
 12Alp1CVn, ,12.93350105,38.31469771,25.03128911,F0V         ,0.337
 12Alp2CVn, ,12.9338447,38.31824617,33.78378378,A0spe...    ,-0.115
 12Del Crt, ,11.3223674,-14.77904358,59.70149254,K0III       ,1.112
 12Del2Lyr, ,18.90841352,36.89860518,275.4820937,M4IIvar     ,1.575
 12Eta PsA, ,22.01394862,-28.45373726,310.5590062,B8/B9V+...  ,-0.095
 12Gam Sge, ,19.97927434,19.49209287,84.03361345,K5III       ,1.571
 12Gam1Del, ,20.77746325,16.12462394,31.5556958,A2Ia+...    ,0.495
 12Gam2Del, ,20.77764388,16.12477326,31.11387679,K1IV        ,1.042
 12Iot Dra, ,15.41549558,58.96602354,31.3283208,K2III       ,1.166
 12Kap Ari, ,2.10942012,22.64840404,57.47126437,A2m         ,0.121
 12Kap UMa, ,9.06043299,47.15665934,129.7016861,A1Vn        ,0.007
 12Lam CrB, ,15.92987919,37.94676324,41.45936982,F0IV        ,0.352
 12Omi Cap, ,20.49793829,-18.5861634,41.85851821,A7/A8V      ,0.22
 12Phi Cyg, ,19.65627897,30.1532335,76.92307692,G8III-IV... ,0.971
 12Tau2Ser, ,15.53602133,16.05615239,132.2751323,B9V         ,-0.038
 13    And, ,23.45203633,42.91196859,90.17132552,B9III       ,-0.007
 13    Boo, ,14.13815445,49.4580206,170.6484642,M2III       ,1.637
 13    Cas, ,0.52366717,66.51962673,219.7802198,B6V         ,-0.1
 13    Cep, ,21.91476614,56.6112326,775.1937984,B8Ibvar     ,0.655
 13    Cet, ,0.58740026,-3.59275785,21.04820038,F8V...      ,0.567
 13    Com, ,12.40514991,26.09861325,87.18395815,A3V         ,0.082
